StartTime,EndTime,Steps,Calories,Distance(meters),ActiveTime(seconds)
2025-12-03 22:50:03,2025-12-03 22:52:13,44,1,31,24
2025-12-03 23:19:32,2025-12-03 23:24:27,98,3,69,53
2025-12-03 23:15:00,2025-12-03 23:24:27,98,3,69,53
2025-12-04 00:05:51,2025-12-04 00:09:28,29,1,20,15
2025-12-04 07:30:34,2025-12-04 07:39:08,83,3,58,45
2025-12-04 07:45:11,2025-12-04 08:00:00,558,22,395,304
2025-12-04 08:00:00,2025-12-04 08:03:58,58,2,41,31
2025-12-04 08:25:02,2025-12-04 08:30:00,404,16,286,220
2025-12-04 08:30:00,2025-12-04 08:35:58,604,24,428,329
2025-12-04 10:02:06,2025-12-04 10:15:00,412,16,292,224
2025-12-04 10:15:00,2025-12-04 10:16:13,73,2,51,39
2025-12-04 11:31:47,2025-12-04 11:45:00,651,26,461,355
2025-12-04 11:45:00,2025-12-04 12:00:00,331,13,234,180
2025-12-04 12:00:00,2025-12-04 12:15:00,659,26,467,359
2025-12-04 12:15:00,2025-12-04 12:21:41,662,26,469,361
2025-12-04 13:13:46,2025-12-04 13:14:48,11,0,7,6
2025-12-04 13:38:25,2025-12-04 13:41:44,88,3,62,48
2025-12-04 14:00:16,2025-12-04 14:10:14,173,6,122,94
2025-12-04 15:41:39,2025-12-04 15:44:31,128,5,90,69
2025-12-04 15:45:49,2025-12-04 15:58:33,1161,46,823,633
2025-12-04 16:12:18,2025-12-04 16:15:00,197,7,139,107
2025-12-04 16:15:00,2025-12-04 16:21:50,449,18,318,244
2025-12-04 16:36:23,2025-12-04 16:41:16,275,11,195,150
2025-12-04 16:45:17,2025-12-04 16:51:24,102,4,72,55
2025-12-04 18:28:46,2025-12-04 18:30:00,14,0,9,7
2025-12-04 18:30:00,2025-12-04 18:37:13,34,1,24,18
2025-12-04 18:47:34,2025-12-04 19:00:00,99,4,70,54
2025-12-04 19:00:00,2025-12-04 19:15:00,323,13,229,176
2025-12-04 19:15:00,2025-12-04 19:24:55,170,6,120,92
2025-12-04 20:10:08,2025-12-04 20:14:22,91,3,64,49
2025-12-04 20:50:22,2025-12-04 21:00:00,535,21,379,291
2025-12-04 21:00:00,2025-12-04 21:12:49,1223,49,867,667
2025-12-04 21:19:31,2025-12-04 21:23:17,323,13,229,176
2025-12-04 21:31:43,2025-12-04 21:35:38,280,11,198,152
2025-12-04 21:50:36,2025-12-04 21:59:05,458,18,324,249
2025-12-04 22:04:32,2025-12-04 22:05:36,14,0,9,7
2025-12-04 22:22:48,2025-12-04 22:30:00,29,1,20,15
2025-12-04 22:30:00,2025-12-04 22:44:38,88,3,62,48
2025-12-04 22:47:28,2025-12-04 22:52:58,104,4,73,56
2025-12-04 23:27:55,2025-12-04 23:28:55,15,0,10,8
2025-12-04 23:31:29,2025-12-04 23:41:45,23,0,16,12
2025-12-04 23:30:00,2025-12-04 23:41:45,23,0,16,12
2025-12-05 07:17:45,2025-12-05 07:30:00,63,2,44,34
2025-12-05 07:30:00,2025-12-05 07:43:30,514,20,364,280
2025-12-05 07:59:27,2025-12-05 08:00:00,5,0,3,2
2025-12-05 08:00:00,2025-12-05 08:14:13,613,24,434,334
2025-12-05 09:30:04,2025-12-05 09:44:59,426,17,302,232
2025-12-05 09:45:00,2025-12-05 09:56:37,579,23,410,315
2025-12-05 10:00:26,2025-12-05 10:13:35,546,22,387,297
2025-12-05 10:15:25,2025-12-05 10:19:25,201,8,142,109
2025-12-05 10:42:20,2025-12-05 10:43:20,30,1,21,16
2025-12-05 11:48:20,2025-12-05 12:00:00,1106,44,784,603
2025-12-05 12:00:00,2025-12-05 12:08:09,150,6,106,81
2025-12-05 12:18:52,2025-12-05 12:29:21,350,14,248,190
2025-12-05 12:30:08,2025-12-05 12:40:42,109,4,77,59
2025-12-05 12:50:39,2025-12-05 12:53:47,42,1,29,22
2025-12-05 13:10:34,2025-12-05 13:15:00,20,0,14,10
2025-12-05 13:15:00,2025-12-05 13:15:41,14,0,9,7
2025-12-05 15:24:21,2025-12-05 15:30:00,57,2,40,31
2025-12-05 15:30:00,2025-12-05 15:42:37,73,2,51,39
2025-12-05 15:51:39,2025-12-05 15:57:52,466,18,330,254
2025-12-05 16:01:28,2025-12-05 16:02:33,18,0,12,9
2025-12-05 16:18:25,2025-12-05 16:28:06,1005,40,713,548
2025-12-05 17:51:16,2025-12-05 18:00:00,761,30,539,415
2025-12-05 18:00:00,2025-12-05 18:15:00,498,20,353,271
2025-12-05 18:15:00,2025-12-05 18:22:44,114,4,80,62
2025-12-05 18:33:49,2025-12-05 18:44:54,91,3,64,49
2025-12-05 18:52:52,2025-12-05 18:56:53,54,2,38,29
2025-12-05 19:04:29,2025-12-05 19:06:17,39,1,27,21
2025-12-05 19:15:30,2025-12-05 19:24:13,272,10,192,148
2025-12-05 19:35:06,2025-12-05 19:45:00,465,18,329,253
2025-12-05 19:45:00,2025-12-05 19:52:56,805,32,571,439
2025-12-05 20:01:19,2025-12-05 20:15:00,127,5,90,69
2025-12-05 20:15:00,2025-12-05 20:30:00,721,29,511,393
2025-12-05 20:30:00,2025-12-05 20:40:10,651,26,461,355
2025-12-05 20:45:17,2025-12-05 21:00:00,1035,41,734,564
2025-12-05 21:00:00,2025-12-05 21:03:15,74,2,52,40
2025-12-05 22:14:44,2025-12-05 22:15:00,3,0,2,1
2025-12-05 22:15:00,2025-12-05 22:15:48,14,0,9,7
2025-12-06 08:38:57,2025-12-06 08:39:57,11,0,7,6
2025-12-06 08:50:17,2025-12-06 09:00:00,59,2,41,32
2025-12-06 09:00:00,2025-12-06 09:15:00,412,16,292,224
