StartTime,EndTime,Steps,Calories,Distance(meters),ActiveTime(seconds)
2026-01-03 11:30:00,2026-01-03 11:45:00,304,10,216,166
2026-01-03 11:45:00,2026-01-03 12:00:00,304,10,216,166
2026-01-03 12:00:00,2026-01-03 12:15:00,304,10,216,166
2026-01-03 12:15:00,2026-01-03 12:30:00,304,10,216,166
2026-01-03 12:30:00,2026-01-03 12:45:00,304,10,216,166
2026-01-03 12:45:00,2026-01-03 13:00:00,304,10,216,166
2026-01-03 13:00:00,2026-01-03 13:15:00,304,10,216,166
2026-01-03 13:15:00,2026-01-03 13:30:00,304,10,216,166
2026-01-03 13:30:00,2026-01-03 13:45:00,304,10,216,166
2026-01-03 13:45:00,2026-01-03 14:00:00,304,10,216,166
2026-01-03 14:00:00,2026-01-03 14:15:00,304,10,216,166
2026-01-03 14:15:00,2026-01-03 14:30:00,304,10,216,166
2026-01-03 14:30:00,2026-01-03 14:45:00,304,10,216,166
2026-01-03 14:45:00,2026-01-03 15:00:00,304,10,216,166
2026-01-03 15:00:00,2026-01-03 15:15:00,304,10,216,166
2026-01-03 15:15:00,2026-01-03 15:30:00,304,10,216,166
2026-01-03 15:30:00,2026-01-03 15:45:00,304,10,216,166
2026-01-03 15:45:00,2026-01-03 16:00:00,304,10,216,166
2026-01-03 16:00:00,2026-01-03 16:15:00,304,10,216,166
2026-01-03 16:15:00,2026-01-03 16:30:00,304,10,216,166
2026-01-03 16:30:00,2026-01-03 16:45:00,304,10,216,166
2026-01-03 16:45:00,2026-01-03 17:00:00,304,10,216,166
2026-01-03 17:00:00,2026-01-03 17:15:00,304,10,216,166
2026-01-03 17:15:00,2026-01-03 17:30:00,304,10,216,166
2026-01-03 17:30:00,2026-01-03 17:45:00,304,10,216,166
2026-01-03 17:45:00,2026-01-03 18:00:00,304,10,216,166
2026-01-03 18:00:00,2026-01-03 18:15:00,304,10,216,166
2026-01-03 18:15:00,2026-01-03 18:30:00,304,10,216,166
2026-01-03 18:30:00,2026-01-03 18:45:00,304,10,216,166
2026-01-03 18:45:00,2026-01-03 19:00:00,304,10,216,166
2026-01-03 19:00:00,2026-01-03 19:15:00,304,10,216,166
2026-01-03 19:15:00,2026-01-03 19:30:00,304,10,216,166
2026-01-03 19:30:00,2026-01-03 19:45:00,304,10,216,166
2026-01-03 19:45:00,2026-01-03 20:00:00,304,10,216,166
2026-01-03 20:00:00,2026-01-03 20:15:00,304,10,216,166
2026-01-03 20:15:00,2026-01-03 20:30:00,304,10,216,166
2026-01-03 20:30:00,2026-01-03 20:45:00,304,10,216,166
2026-01-03 20:45:00,2026-01-03 21:00:00,304,10,216,166
2026-01-03 21:00:00,2026-01-03 21:15:00,304,10,216,166
2026-01-03 21:15:00,2026-01-03 21:30:00,304,10,216,166
2026-01-03 21:30:00,2026-01-03 21:45:00,304,10,216,166
2026-01-03 21:45:00,2026-01-03 22:00:00,304,10,216,166
2026-01-03 22:00:00,2026-01-03 22:15:00,304,10,216,166
2026-01-03 22:15:00,2026-01-03 22:30:00,304,10,216,166
2026-01-03 22:30:00,2026-01-03 22:45:00,304,10,216,166
2026-01-03 22:45:00,2026-01-03 22:52:40,202,5,110,94
2025-12-30 16:30:00,2025-12-30 16:45:00,179,5,127,97
2025-12-30 16:45:00,2025-12-30 17:00:00,237,7,168,129
2025-12-30 17:00:00,2025-12-30 17:15:00,237,7,168,129
2025-12-30 17:15:00,2025-12-30 17:30:00,237,7,168,129
2025-12-30 17:30:00,2025-12-30 17:45:00,237,7,168,129
2025-12-30 17:45:00,2025-12-30 18:00:00,237,7,168,129
2025-12-30 18:00:00,2025-12-30 18:15:00,237,7,168,129
2025-12-30 18:15:00,2025-12-30 18:30:00,237,7,168,129
2025-12-30 18:30:00,2025-12-30 18:45:00,237,7,168,129
2025-12-30 18:45:00,2025-12-30 19:00:00,237,7,168,129
2025-12-30 19:00:00,2025-12-30 19:15:00,237,7,168,129
2025-12-30 19:15:00,2025-12-30 19:30:00,237,7,168,129
2025-12-30 19:30:00,2025-12-30 19:45:00,237,7,168,129
2025-12-30 19:45:00,2025-12-30 20:00:00,237,7,168,129
2025-12-30 20:00:00,2025-12-30 20:15:00,237,7,168,129
2025-12-30 20:15:00,2025-12-30 20:28:28,226,7,151,127
2026-01-06 14:29:42,2026-01-06 14:30:00,2,0,1,1
2026-01-06 14:30:00,2026-01-06 14:30:45,11,0,7,6
2026-01-06 15:01:48,2026-01-06 15:02:48,7,0,4,3
2026-01-06 16:39:54,2026-01-06 16:40:57,12,0,8,6
2026-01-06 17:17:03,2026-01-06 17:21:09,26,0,18,14
2026-01-06 17:31:43,2026-01-06 17:32:43,6,0,4,3
2026-01-06 18:37:55,2026-01-06 18:38:59,15,0,10,8
2026-01-06 22:20:36,2026-01-06 22:22:26,42,1,29,22
2026-01-11 09:00:00,2026-01-11 09:15:00,5,0,3,2
2026-01-11 09:15:00,2026-01-11 09:30:00,17,0,12,9
2026-01-11 09:30:00,2026-01-11 09:45:00,17,0,12,9
2026-01-11 09:45:00,2026-01-11 10:00:00,17,0,12,9
2026-01-11 10:00:00,2026-01-11 10:15:00,17,0,12,9
2026-01-11 10:15:00,2026-01-11 10:30:00,17,0,12,9
2026-01-11 10:30:00,2026-01-11 10:45:00,17,0,12,9
2026-01-11 10:45:00,2026-01-11 11:00:00,17,0,12,9
2026-01-11 11:00:00,2026-01-11 11:15:00,17,0,12,9
2026-01-11 11:15:00,2026-01-11 11:30:00,17,0,12,9
2026-01-11 11:30:00,2026-01-11 11:45:00,17,0,12,9
2026-01-11 11:45:00,2026-01-11 12:00:00,17,0,12,9
2026-01-11 12:00:00,2026-01-11 12:15:00,17,0,12,9
2026-01-11 12:15:00,2026-01-11 12:30:00,17,0,12,9
2026-01-11 12:30:00,2026-01-11 12:45:00,17,0,12,9
2026-01-11 12:45:00,2026-01-11 13:00:00,17,0,12,9
2026-01-11 13:00:00,2026-01-11 13:15:00,17,0,12,9
2026-01-11 13:15:00,2026-01-11 13:30:00,17,0,12,9
2026-01-11 13:30:00,2026-01-11 13:45:00,17,0,12,9
2026-01-11 13:45:00,2026-01-11 14:00:00,17,0,12,9
2026-01-11 14:00:00,2026-01-11 14:15:00,17,0,12,9
2026-01-11 14:15:00,2026-01-11 14:30:00,17,0,12,9
2026-01-11 14:30:00,2026-01-11 14:45:00,17,0,12,9
2026-01-11 14:45:00,2026-01-11 15:00:00,17,0,12,9
2026-01-11 15:00:00,2026-01-11 15:15:00,17,0,12,9
2026-01-11 15:15:00,2026-01-11 15:30:00,17,0,12,9
2026-01-11 15:30:00,2026-01-11 15:45:00,17,0,12,9
2026-01-11 15:45:00,2026-01-11 16:00:00,17,0,12,9
2026-01-11 16:00:00,2026-01-11 16:15:00,17,0,12,9
2026-01-11 16:15:00,2026-01-11 16:30:00,17,0,12,9
2026-01-11 16:30:00,2026-01-11 16:45:00,17,0,12,9
2026-01-11 16:45:00,2026-01-11 17:00:00,17,0,12,9
2026-01-11 17:00:00,2026-01-11 17:15:00,17,0,12,9
2026-01-11 17:15:00,2026-01-11 17:30:00,17,0,12,9
2026-01-11 17:30:00,2026-01-11 17:45:00,17,0,12,9
2026-01-11 17:45:00,2026-01-11 18:00:00,17,0,12,9
2026-01-11 18:00:00,2026-01-11 18:15:00,17,0,12,9
2026-01-11 18:15:00,2026-01-11 18:30:00,17,0,12,9
2026-01-11 18:30:00,2026-01-11 18:45:00,17,0,12,9
2026-01-11 18:45:00,2026-01-11 19:00:00,17,0,12,9
2026-01-11 19:00:00,2026-01-11 19:15:00,17,0,12,9
2026-01-11 19:15:00,2026-01-11 19:30:00,17,0,12,9
2026-01-11 19:30:00,2026-01-11 19:45:00,17,0,12,9
2026-01-11 19:45:00,2026-01-11 20:00:00,17,0,12,9
2026-01-11 20:00:00,2026-01-11 20:15:00,17,0,12,9
2026-01-11 20:15:00,2026-01-11 20:30:00,17,0,12,9
2026-01-11 20:30:00,2026-01-11 20:45:00,17,0,12,9
2026-01-11 20:45:00,2026-01-11 21:00:00,17,0,12,9
2026-01-11 21:00:00,2026-01-11 21:15:00,17,0,12,9
2026-01-11 21:15:00,2026-01-11 21:30:00,17,0,12,9
2026-01-11 21:30:00,2026-01-11 21:45:00,17,0,12,9
2026-01-11 21:45:00,2026-01-11 22:00:00,17,0,12,9
2026-01-11 22:00:00,2026-01-11 22:15:00,17,0,12,9
2026-01-11 22:15:00,2026-01-11 22:29:01,24,0,11,28
2026-01-10 00:45:00,2026-01-10 01:00:00,9,0,6,5
2026-01-10 01:00:00,2026-01-10 01:15:00,9,0,6,5
2026-01-10 01:15:00,2026-01-10 01:30:00,9,0,6,5
2026-01-10 01:30:00,2026-01-10 01:45:00,9,0,6,5
2026-01-10 01:45:00,2026-01-10 02:00:00,9,0,6,5
2026-01-10 02:00:00,2026-01-10 02:15:00,9,0,6,5
2026-01-10 02:15:00,2026-01-10 02:30:00,9,0,6,5
2026-01-10 02:30:00,2026-01-10 02:45:00,9,0,6,5
2026-01-10 02:45:00,2026-01-10 03:00:00,9,0,6,5
2026-01-10 03:00:00,2026-01-10 03:15:00,9,0,6,5
2026-01-10 03:15:00,2026-01-10 03:30:00,9,0,6,5
2026-01-10 03:30:00,2026-01-10 03:45:00,9,0,6,5
2026-01-10 03:45:00,2026-01-10 04:00:00,9,0,6,5
2026-01-10 04:00:00,2026-01-10 04:15:00,9,0,6,5
2026-01-10 04:15:00,2026-01-10 04:30:00,9,0,6,5
2026-01-10 04:30:00,2026-01-10 04:45:00,9,0,6,5
2026-01-10 04:45:00,2026-01-10 05:00:00,9,0,6,5
2026-01-10 05:00:00,2026-01-10 05:15:00,9,0,6,5
2026-01-10 05:15:00,2026-01-10 05:30:00,9,0,6,5
2026-01-10 05:30:00,2026-01-10 05:45:00,9,0,6,5
2026-01-10 05:45:00,2026-01-10 06:00:00,9,0,6,5
2026-01-10 06:00:00,2026-01-10 06:15:00,9,0,6,5
2026-01-10 06:15:00,2026-01-10 06:30:00,9,0,6,5
2026-01-10 06:30:00,2026-01-10 06:45:00,9,0,6,5
2026-01-10 06:45:00,2026-01-10 07:00:00,9,0,6,5
2026-01-10 07:00:00,2026-01-10 07:15:00,9,0,6,5
2026-01-10 07:15:00,2026-01-10 07:30:00,9,0,6,5
2026-01-10 07:30:00,2026-01-10 07:45:00,9,0,6,5
2026-01-10 07:45:00,2026-01-10 08:00:00,9,0,6,5
2026-01-10 08:00:00,2026-01-10 08:15:00,9,0,6,5
2026-01-10 08:15:00,2026-01-10 08:30:00,9,0,6,5
2026-01-10 08:30:00,2026-01-10 08:45:00,9,0,6,5
2026-01-10 08:45:00,2026-01-10 09:00:00,9,0,6,5
2026-01-10 09:00:00,2026-01-10 09:15:00,9,0,6,5
2026-01-10 09:15:00,2026-01-10 09:30:00,9,0,6,5
2026-01-10 09:30:00,2026-01-10 09:45:00,9,0,6,5
2026-01-10 09:45:00,2026-01-10 10:00:00,9,0,6,5
2026-01-10 10:00:00,2026-01-10 10:15:00,9,0,6,5
2026-01-10 10:15:00,2026-01-10 10:30:00,9,0,6,5
2026-01-10 10:30:00,2026-01-10 10:45:00,9,0,6,5
2026-01-10 10:45:00,2026-01-10 11:00:00,9,0,6,5
2026-01-10 11:00:00,2026-01-10 11:15:00,9,0,6,5
2026-01-10 11:15:00,2026-01-10 11:30:00,9,0,6,5
2026-01-10 11:30:00,2026-01-10 11:45:00,9,0,6,5
2026-01-10 11:45:00,2026-01-10 12:00:00,9,0,6,5
2026-01-10 12:00:00,2026-01-10 12:15:00,9,0,6,5
2026-01-10 12:15:00,2026-01-10 12:30:00,9,0,6,5
2026-01-10 12:30:00,2026-01-10 12:45:00,9,0,6,5
2026-01-10 12:45:00,2026-01-10 13:00:00,9,0,6,5
2026-01-10 13:00:00,2026-01-10 13:15:00,9,0,6,5
2026-01-10 13:15:00,2026-01-10 13:30:00,9,0,6,5
2026-01-10 13:30:00,2026-01-10 13:45:00,9,0,6,5
2026-01-10 13:45:00,2026-01-10 14:00:00,9,0,6,5
2026-01-10 14:00:00,2026-01-10 14:15:00,9,0,6,5
2026-01-10 14:15:00,2026-01-10 14:30:00,9,0,6,5
2026-01-10 14:30:00,2026-01-10 14:45:00,9,0,6,5
2026-01-10 14:45:00,2026-01-10 15:00:00,9,0,6,5
2026-01-10 15:00:00,2026-01-10 15:15:00,9,0,6,5
2026-01-10 15:15:00,2026-01-10 15:30:00,9,0,6,5
2026-01-10 15:30:00,2026-01-10 15:45:00,9,0,6,5
2026-01-10 15:45:00,2026-01-10 16:00:00,9,0,6,5
2026-01-10 16:00:00,2026-01-10 16:15:00,9,0,6,5
2026-01-10 16:15:00,2026-01-10 16:30:00,9,0,6,5
2026-01-10 16:30:00,2026-01-10 16:45:00,9,0,6,5
2026-01-10 16:45:00,2026-01-10 17:00:00,9,0,6,5
2026-01-10 17:00:00,2026-01-10 17:15:00,9,0,6,5
2026-01-10 17:15:00,2026-01-10 17:30:00,9,0,6,5
2026-01-10 17:30:00,2026-01-10 17:45:00,9,0,6,5
2026-01-10 17:45:00,2026-01-10 18:00:00,9,0,6,5
2026-01-10 18:00:00,2026-01-10 18:15:00,9,0,6,5
2026-01-10 18:15:00,2026-01-10 18:30:00,9,0,6,5
2026-01-10 18:30:00,2026-01-10 18:45:00,9,0,6,5
2026-01-10 18:45:00,2026-01-10 19:00:00,9,0,6,5
2026-01-10 19:00:00,2026-01-10 19:15:00,9,0,6,5
2026-01-10 19:15:00,2026-01-10 19:30:00,9,0,6,5
2026-01-10 19:30:00,2026-01-10 19:45:00,9,0,6,5
2026-01-10 19:45:00,2026-01-10 20:00:00,9,0,6,5
2026-01-10 20:00:00,2026-01-10 20:15:00,9,0,6,5
2026-01-10 20:15:00,2026-01-10 20:30:00,9,0,6,5
2026-01-10 20:30:00,2026-01-10 20:45:00,9,0,6,5
2026-01-10 20:45:00,2026-01-10 21:00:00,9,0,6,5
2026-01-10 21:00:00,2026-01-10 21:15:00,9,0,6,5
2026-01-10 21:15:00,2026-01-10 21:30:00,9,0,6,5
2026-01-10 21:30:00,2026-01-10 21:45:00,9,0,6,5
2026-01-10 21:45:00,2026-01-10 22:00:00,9,0,6,5
2026-01-10 22:00:00,2026-01-10 22:15:00,9,0,6,5
2026-01-10 22:15:00,2026-01-10 22:30:00,9,0,6,5
2026-01-10 22:30:00,2026-01-10 22:31:48,24,0,0,5
2026-01-12 08:45:00,2026-01-12 09:00:00,190,6,135,103
2026-01-12 09:00:00,2026-01-12 09:15:00,208,6,147,113
2026-01-12 09:15:00,2026-01-12 09:30:00,208,6,147,113
2026-01-12 09:30:00,2026-01-12 09:45:00,208,6,147,113
2026-01-12 09:45:00,2026-01-12 10:00:00,208,6,147,113
2026-01-12 10:00:00,2026-01-12 10:15:00,208,6,147,113
2026-01-12 10:15:00,2026-01-12 10:30:00,208,6,147,113
2026-01-12 10:30:00,2026-01-12 10:45:00,208,6,147,113
2026-01-12 10:45:00,2026-01-12 11:00:00,208,6,147,113
2026-01-12 11:00:00,2026-01-12 11:15:00,208,6,147,113
2026-01-12 11:15:00,2026-01-12 11:30:00,208,6,147,113
2026-01-12 11:30:00,2026-01-12 11:45:00,208,6,147,113
2026-01-12 11:45:00,2026-01-12 12:00:00,208,6,147,113
2026-01-12 12:00:00,2026-01-12 12:15:00,208,6,147,113
2026-01-12 12:15:00,2026-01-12 12:30:00,208,6,147,113
2026-01-12 12:30:00,2026-01-12 12:45:00,208,6,147,113
2026-01-12 12:45:00,2026-01-12 13:00:00,208,6,147,113
2026-01-12 13:00:00,2026-01-12 13:15:00,208,6,147,113
2026-01-12 13:15:00,2026-01-12 13:30:00,208,6,147,113
2026-01-12 13:30:00,2026-01-12 13:45:00,208,6,147,113
2026-01-12 13:45:00,2026-01-12 14:00:00,208,6,147,113
2026-01-12 14:00:00,2026-01-12 14:15:00,208,6,147,113
2026-01-12 14:15:00,2026-01-12 14:30:00,208,6,147,113
2026-01-12 14:30:00,2026-01-12 14:45:00,208,6,147,113
2026-01-12 14:45:00,2026-01-12 15:00:00,208,6,147,113
2026-01-12 15:00:00,2026-01-12 15:15:00,208,6,147,113
2026-01-12 15:15:00,2026-01-12 15:30:00,208,6,147,113
2026-01-12 15:30:00,2026-01-12 15:45:00,208,6,147,113
2026-01-12 15:45:00,2026-01-12 16:00:00,208,6,147,113
2026-01-12 16:00:00,2026-01-12 16:15:00,208,6,147,113
2026-01-12 16:15:00,2026-01-12 16:30:00,208,6,147,113
2026-01-12 16:30:00,2026-01-12 16:45:00,208,6,147,113
2026-01-12 16:45:00,2026-01-12 17:00:00,208,6,147,113
2026-01-12 17:00:00,2026-01-12 17:15:00,208,6,147,113
2026-01-12 17:15:00,2026-01-12 17:30:00,208,6,147,113
2026-01-12 17:30:00,2026-01-12 17:45:00,208,6,147,113
2026-01-12 17:45:00,2026-01-12 18:00:00,208,6,147,113
2026-01-12 18:00:00,2026-01-12 18:15:00,208,6,147,113
2026-01-12 18:15:00,2026-01-12 18:30:00,208,6,147,113
2026-01-12 18:30:00,2026-01-12 18:45:00,208,6,147,113
2026-01-12 18:45:00,2026-01-12 19:00:00,208,6,147,113
2026-01-12 19:00:00,2026-01-12 19:15:00,208,6,147,113
2026-01-12 19:15:00,2026-01-12 19:30:00,208,6,147,113
2026-01-12 19:30:00,2026-01-12 19:45:00,208,6,147,113
2026-01-12 19:45:00,2026-01-12 20:00:00,208,6,147,113
2026-01-12 20:00:00,2026-01-12 20:15:00,208,6,147,113
2026-01-12 20:15:00,2026-01-12 20:30:00,208,6,147,113
2026-01-12 20:30:00,2026-01-12 20:36:37,111,3,78,60
2026-01-06 22:15:00,2026-01-06 22:30:00,13,0,9,7
2026-01-06 22:30:00,2026-01-06 22:45:00,21,0,15,11
2026-01-06 22:45:00,2026-01-06 23:00:00,21,0,15,11
2026-01-06 23:00:00,2026-01-06 23:15:00,21,0,15,11
2026-01-06 23:15:00,2026-01-06 23:30:00,21,0,15,11
2026-01-06 23:30:00,2026-01-06 23:45:00,21,0,15,11
2026-01-06 23:45:00,2026-01-06 23:53:23,16,0,8,11
2026-01-08 08:45:00,2026-01-08 09:00:00,53,1,37,29
2026-01-08 09:00:00,2026-01-08 09:15:00,192,6,136,105
2026-01-08 09:15:00,2026-01-08 09:30:00,192,6,136,105
2026-01-08 09:30:00,2026-01-08 09:45:00,192,6,136,105
2026-01-08 09:45:00,2026-01-08 10:00:00,192,6,136,105
2026-01-08 10:00:00,2026-01-08 10:15:00,192,6,136,105
2026-01-08 10:15:00,2026-01-08 10:30:00,192,6,136,105
2026-01-08 10:30:00,2026-01-08 10:45:00,192,6,136,105
2026-01-08 10:45:00,2026-01-08 11:00:00,192,6,136,105
2026-01-08 11:00:00,2026-01-08 11:15:00,192,6,136,105
2026-01-08 11:15:00,2026-01-08 11:30:00,192,6,136,105
2026-01-08 11:30:00,2026-01-08 11:45:00,192,6,136,105
2026-01-08 11:45:00,2026-01-08 12:00:00,192,6,136,105
2026-01-08 12:00:00,2026-01-08 12:15:00,192,6,136,105
2026-01-08 12:15:00,2026-01-08 12:30:00,192,6,136,105
2026-01-08 12:30:00,2026-01-08 12:45:00,192,6,136,105
2026-01-08 12:45:00,2026-01-08 13:00:00,192,6,136,105
2026-01-08 13:00:00,2026-01-08 13:15:00,192,6,136,105
2026-01-08 13:15:00,2026-01-08 13:30:00,192,6,136,105
2026-01-08 13:30:00,2026-01-08 13:45:00,192,6,136,105
2026-01-08 13:45:00,2026-01-08 14:00:00,192,6,136,105
2026-01-08 14:00:00,2026-01-08 14:15:00,192,6,136,105
2026-01-08 14:15:00,2026-01-08 14:30:00,192,6,136,105
2026-01-08 14:30:00,2026-01-08 14:45:00,192,6,136,105
2026-01-08 14:45:00,2026-01-08 15:00:00,192,6,136,105
2026-01-08 15:00:00,2026-01-08 15:15:00,192,6,136,105
2026-01-08 15:15:00,2026-01-08 15:30:00,192,6,136,105
2026-01-08 15:30:00,2026-01-08 15:45:00,192,6,136,105
2026-01-08 15:45:00,2026-01-08 16:00:00,192,6,136,105
2026-01-08 16:00:00,2026-01-08 16:15:00,192,6,136,105
2026-01-08 16:15:00,2026-01-08 16:30:00,192,6,136,105
2026-01-08 16:30:00,2026-01-08 16:45:00,192,6,136,105
2026-01-08 16:45:00,2026-01-08 17:00:00,192,6,136,105
2026-01-08 17:00:00,2026-01-08 17:15:00,192,6,136,105
2026-01-08 17:15:00,2026-01-08 17:30:00,192,6,136,105
2026-01-08 17:30:00,2026-01-08 17:45:00,192,6,136,105
2026-01-08 17:45:00,2026-01-08 18:00:00,192,6,136,105
2026-01-08 18:00:00,2026-01-08 18:15:00,192,6,136,105
2026-01-08 18:15:00,2026-01-08 18:30:00,192,6,136,105
2026-01-08 18:30:00,2026-01-08 18:45:00,192,6,136,105
2026-01-08 18:45:00,2026-01-08 19:00:00,192,6,136,105
2026-01-08 19:00:00,2026-01-08 19:15:00,192,6,136,105
2026-01-08 19:15:00,2026-01-08 19:30:00,192,6,136,105
2026-01-08 19:30:00,2026-01-08 19:45:00,192,6,136,105
2026-01-08 19:45:00,2026-01-08 20:00:00,192,6,136,105
2026-01-08 20:00:00,2026-01-08 20:15:00,192,6,136,105
2026-01-08 20:15:00,2026-01-08 20:30:00,192,6,136,105
2026-01-08 20:30:00,2026-01-08 20:45:00,192,6,136,105
2026-01-08 20:45:00,2026-01-08 21:00:00,192,6,136,105
2026-01-08 21:00:00,2026-01-08 21:15:00,192,6,136,105
2026-01-08 21:15:00,2026-01-08 21:30:00,192,6,136,105
2026-01-08 21:30:00,2026-01-08 21:45:00,192,6,136,105
2026-01-08 21:45:00,2026-01-08 22:00:00,192,6,136,105
2026-01-08 22:00:00,2026-01-08 22:15:00,192,6,136,105
2026-01-08 22:15:00,2026-01-08 22:23:11,138,3,74,60
2026-01-09 09:45:00,2026-01-09 10:00:00,47,1,34,26
2026-01-09 10:00:00,2026-01-09 10:15:00,238,7,169,130
2026-01-09 10:15:00,2026-01-09 10:30:00,238,7,169,130
2026-01-09 10:30:00,2026-01-09 10:45:00,238,7,169,130
2026-01-09 10:45:00,2026-01-09 11:00:00,238,7,169,130
2026-01-09 11:00:00,2026-01-09 11:15:00,238,7,169,130
2026-01-09 11:15:00,2026-01-09 11:30:00,238,7,169,130
2026-01-09 11:30:00,2026-01-09 11:45:00,238,7,169,130
2026-01-09 11:45:00,2026-01-09 12:00:00,238,7,169,130
2026-01-09 12:00:00,2026-01-09 12:15:00,238,7,169,130
2026-01-09 12:15:00,2026-01-09 12:30:00,238,7,169,130
2026-01-09 12:30:00,2026-01-09 12:45:00,238,7,169,130
2026-01-09 12:45:00,2026-01-09 13:00:00,238,7,169,130
2026-01-09 13:00:00,2026-01-09 13:15:00,238,7,169,130
2026-01-09 13:15:00,2026-01-09 13:30:00,238,7,169,130
2026-01-09 13:30:00,2026-01-09 13:45:00,238,7,169,130
2026-01-09 13:45:00,2026-01-09 14:00:00,238,7,169,130
2026-01-09 14:00:00,2026-01-09 14:15:00,238,7,169,130
2026-01-09 14:15:00,2026-01-09 14:30:00,238,7,169,130
2026-01-09 14:30:00,2026-01-09 14:45:00,238,7,169,130
2026-01-09 14:45:00,2026-01-09 15:00:00,238,7,169,130
2026-01-09 15:00:00,2026-01-09 15:15:00,238,7,169,130
2026-01-09 15:15:00,2026-01-09 15:30:00,238,7,169,130
2026-01-09 15:30:00,2026-01-09 15:45:00,238,7,169,130
2026-01-09 15:45:00,2026-01-09 16:00:00,238,7,169,130
2026-01-09 16:00:00,2026-01-09 16:15:00,238,7,169,130
2026-01-09 16:15:00,2026-01-09 16:30:00,238,7,169,130
2026-01-09 16:30:00,2026-01-09 16:45:00,238,7,169,130
2026-01-09 16:45:00,2026-01-09 17:00:00,238,7,169,130
2026-01-09 17:00:00,2026-01-09 17:15:00,238,7,169,130
2026-01-09 17:15:00,2026-01-09 17:30:00,238,7,169,130
2026-01-09 17:30:00,2026-01-09 17:45:00,238,7,169,130
2026-01-09 17:45:00,2026-01-09 18:00:00,238,7,169,130
2026-01-09 18:00:00,2026-01-09 18:15:00,238,7,169,130
2026-01-09 18:15:00,2026-01-09 18:30:00,238,7,169,130
2026-01-09 18:30:00,2026-01-09 18:45:00,238,7,169,130
2026-01-09 18:45:00,2026-01-09 19:00:00,238,7,169,130
2026-01-09 19:00:00,2026-01-09 19:15:00,238,7,169,130
2026-01-09 19:15:00,2026-01-09 19:30:00,238,7,169,130
2026-01-09 19:30:00,2026-01-09 19:45:00,238,7,169,130
2026-01-09 19:45:00,2026-01-09 20:00:00,238,7,169,130
2026-01-09 20:00:00,2026-01-09 20:15:00,238,7,169,130
2026-01-09 20:15:00,2026-01-09 20:30:00,238,7,169,130
2026-01-09 20:30:00,2026-01-09 20:45:00,238,7,169,130
2026-01-09 20:45:00,2026-01-09 21:00:00,238,7,169,130
2026-01-09 21:00:00,2026-01-09 21:15:00,238,7,169,130
2026-01-09 21:15:00,2026-01-09 21:30:00,238,7,169,130
2026-01-09 21:30:00,2026-01-09 21:45:00,238,7,169,130
2026-01-09 21:45:00,2026-01-09 22:00:00,238,7,169,130
2026-01-09 22:00:00,2026-01-09 22:15:00,238,7,169,130
2026-01-09 22:15:00,2026-01-09 22:30:00,238,7,169,130
2026-01-09 22:30:00,2026-01-09 22:45:00,238,7,169,130
2026-01-09 22:45:00,2026-01-09 23:00:00,238,7,169,130
2026-01-09 23:00:00,2026-01-09 23:15:00,238,7,169,130
2026-01-09 23:15:00,2026-01-09 23:30:00,238,7,169,130
2026-01-09 23:30:00,2026-01-09 23:41:58,221,6,135,110
2026-01-07 06:45:00,2026-01-07 07:00:00,19,0,13,10
2026-01-07 07:00:00,2026-01-07 07:15:00,364,12,258,199
2026-01-07 07:15:00,2026-01-07 07:30:00,364,12,258,199
2026-01-07 07:30:00,2026-01-07 07:45:00,364,12,258,199
2026-01-07 07:45:00,2026-01-07 08:00:00,364,12,258,199
2026-01-07 08:00:00,2026-01-07 08:15:00,364,12,258,199
2026-01-07 08:15:00,2026-01-07 08:30:00,364,12,258,199
2026-01-07 08:30:00,2026-01-07 08:45:00,364,12,258,199
2026-01-07 08:45:00,2026-01-07 09:00:00,364,12,258,199
2026-01-07 09:00:00,2026-01-07 09:15:00,364,12,258,199
2026-01-07 09:15:00,2026-01-07 09:30:00,364,12,258,199
2026-01-07 09:30:00,2026-01-07 09:45:00,364,12,258,199
2026-01-07 09:45:00,2026-01-07 10:00:00,364,12,258,199
2026-01-07 10:00:00,2026-01-07 10:15:00,364,12,258,199
2026-01-07 10:15:00,2026-01-07 10:30:00,364,12,258,199
2026-01-07 10:30:00,2026-01-07 10:45:00,364,12,258,199
2026-01-07 10:45:00,2026-01-07 11:00:00,364,12,258,199
2026-01-07 11:00:00,2026-01-07 11:15:00,364,12,258,199
2026-01-07 11:15:00,2026-01-07 11:30:00,364,12,258,199
2026-01-07 11:30:00,2026-01-07 11:45:00,364,12,258,199
2026-01-07 11:45:00,2026-01-07 12:00:00,364,12,258,199
2026-01-07 12:00:00,2026-01-07 12:15:00,364,12,258,199
2026-01-07 12:15:00,2026-01-07 12:30:00,364,12,258,199
2026-01-07 12:30:00,2026-01-07 12:45:00,364,12,258,199
2026-01-07 12:45:00,2026-01-07 13:00:00,364,12,258,199
2026-01-07 13:00:00,2026-01-07 13:15:00,364,12,258,199
2026-01-07 13:15:00,2026-01-07 13:30:00,364,12,258,199
2026-01-07 13:30:00,2026-01-07 13:45:00,364,12,258,199
2026-01-07 13:45:00,2026-01-07 14:00:00,364,12,258,199
2026-01-07 14:00:00,2026-01-07 14:15:00,364,12,258,199
2026-01-07 14:15:00,2026-01-07 14:30:00,364,12,258,199
2026-01-07 14:30:00,2026-01-07 14:45:00,364,12,258,199
